Transient,id,ra,dec,disc_date,TransientStatus
2021xfy,90786,125.6118375,55.11423333333334,2021-08-30 11:52:25,Ignore
2021xfx,90785,121.74126666666666,53.06827777777778,2021-08-30 11:52:25,Ignore
2021xfw,90784,130.998675,41.24488888888889,2021-08-30 12:11:46,Ignore
2021xfs,90773,312.86965416666663,-23.068608333333334,2021-08-29 09:00:00,Ignore
2021xfq,90771,23.759541666666664,-40.15368888888889,2021-08-29 12:36:00,Ignore
2021xfi,90763,38.02934166666666,-25.202388888888887,2021-08-29 13:23:31.200000,Ignore
2021xfg,90757,243.76547814436697,-3.2935374710919394,2021-08-26 00:00:00,Ignore
2021xff,90756,250.4029370299808,-1.1394079509996553,2021-08-26 00:00:00,Ignore
2021xfe,90755,294.5238833333333,79.27262222222222,2021-08-28 09:43:12,Ignore
2021xfd,90754,354.42668188151174,20.78379407084544,2021-08-28 00:00:00,Ignore
2021xfc,90753,226.9525,68.8969888888889,2021-08-29 05:16:11.997000,Ignore
2021xfb,90752,323.7065875,19.303997222222225,2021-08-27 06:41:48.002000,Ignore
2021xfa,90751,249.31724166666663,61.74918888888889,2021-08-25 04:21:05.003000,Ignore
2021xez,90750,236.110275,55.46229166666667,2021-08-27 04:39:45.999000,Ignore
2021xey,90749,248.9079,71.05727222222222,2021-08-27 04:45:22,Ignore
2021xex,90748,315.2281916666666,-23.13253333333333,2021-08-31 00:00:00,Ignore
2021xew,90747,356.02030833333333,25.393283333333333,2021-08-24 10:05:52.999000,Ignore
2021xev,90746,335.8335916666666,-0.202125,2021-08-27 07:52:24.004000,Ignore
2021xeu,90745,329.2157791666666,10.276522222222225,2021-08-27 06:41:06.996000,Ignore
2021xet,90744,328.5516625,-3.7080472222222234,2021-08-27 08:41:04.998000,Ignore
2021xer,90742,214.6384583333333,54.30806388888889,2021-08-29 04:40:52,Ignore
2021xeq,90741,344.5926708333333,5.680136111111112,2021-08-27 09:00:33.998000,Ignore
2021xep,90740,339.4265978313221,15.893110150827525,2021-09-04 00:00:00,Ignore
2021xen,90738,254.21366666666663,78.03672777777777,2021-08-29 04:20:58.998000,Ignore
2021xem,90737,211.9337958333333,67.70344166666666,2021-08-26 05:11:18.997000,Ignore
2021xek,90735,317.45199166666663,-26.971827777777776,2021-08-27 08:34:57.996000,Ignore
2021xej,90734,293.2465833333333,51.109922222222224,2021-08-25 04:58:57.996000,Ignore
2021xei,90733,320.95555538407046,10.75298516169449,2021-09-13 00:00:00,Ignore
2021xeh,90732,315.5288791666667,5.348152777777777,2021-08-27 06:34:21.003000,Ignore
2021xeg,90731,313.72321666666664,-18.652791666666666,2021-08-29 06:03:34.998000,Ignore
2021xef,90730,326.1847625,19.27095555555556,2021-08-27 05:13:02.004000,Ignore
2021xee,90729,333.89360416666665,72.78433055555556,2021-08-27 07:16:34,Ignore
2021xed,90728,326.4961291666666,-18.197358333333334,2021-08-29 06:34:40.996000,Ignore
2021xec,90727,317.97431249999994,-8.133272222222223,2021-08-29 06:36:43.001000,Ignore
2021xeb,90726,342.87027083333334,41.498333333333335,2021-08-29 06:49:38.001000,Ignore
2021xea,90725,344.5485916666666,18.635219444444445,2021-08-29 06:57:30.997000,Ignore
2021xdz,90724,349.56583333333333,18.230002777777777,2021-08-29 06:57:30.997000,Ignore
2021xdy,90723,325.10086666666666,-15.006266666666669,2021-08-29 07:34:28.004000,Ignore
2021xdx,90722,333.0916458333333,-13.401616666666667,2021-08-29 07:35:49.998000,Ignore
2021xdw,90721,332.10132083333326,9.65108888888889,2021-08-29 07:39:54,Ignore
2021xdv,90720,350.81519583333323,30.931425,2021-08-27 08:54:02.002000,Ignore
2021xdu,90719,343.04672916666664,-25.91986111111111,2021-08-27 09:02:04.001000,Ignore
2021xds,90717,299.79086324826784,-27.431896913416782,2021-08-28 00:00:00,Ignore
2021xdr,90716,287.0093958333333,71.78469166666666,2021-08-28 07:59:31.200000,Ignore
2021xdq,90715,79.13160295645778,6.733137568576573,2021-10-02 00:00:00,Ignore
2021xdp,90714,234.8867958333333,72.70766666666667,2021-08-26 07:49:26.400000,Ignore
2021xdo,90713,245.29692083333333,6.887288888888889,2021-08-28 00:00:00,Ignore
2021xdn,90712,247.5547833333333,5.368602777777777,2021-08-10 06:37:26.400000,Ignore
2021xdm,90711,249.81182873749603,4.223454491618645,2021-08-28 00:00:00,Ignore
2021xdl,90710,331.78709166666664,-11.612075,2021-08-27 11:39:50.400000,Ignore
2021xdk,90709,267.0340916666666,65.17964722222223,2021-08-28 05:15:06.998000,Ignore
2021xdj,90708,1.961483914636167,-7.046664731045321,2021-08-30 00:00:00,Ignore
2021xdi,90707,223.4311708333333,54.255652777777776,2021-08-28 04:47:49.001000,Ignore
2021xdg,90705,229.44840416666665,30.645858333333333,2021-08-28 04:09:24.998000,Ignore
2021xdf,90704,223.8644125,38.83338888888889,2021-08-28 04:14:50.001000,Ignore
2021xde,90703,260.41311666666667,59.11461388888889,2021-08-26 05:13:33.004000,Ignore
2021xdd,90702,239.6857442440004,28.733691806799257,2021-08-21 00:00:00,Ignore
2021xdc,90701,251.36852499999995,30.68230833333333,2021-08-28 04:16:51.997000,Ignore
2021xda,90699,287.4423791666666,43.24894444444445,2021-08-26 05:15:37.999000,Ignore
2021xcz,90698,69.44415833333333,8.9723,2021-08-25 12:19:57.003000,Ignore
2021xcy,90697,250.0871458333333,17.509408333333333,2021-08-28 04:40:56.001000,Ignore
2021xcx,90696,213.6895083333333,61.0928,2021-08-28 04:47:07.996000,Ignore
2021xcw,90695,219.8273083333333,56.64425,2021-08-28 04:47:49.001000,Ignore
2021xcv,90694,227.6818958333333,23.46143333333333,2021-08-26 05:07:53.996000,Ignore
2021xcu,90693,228.5424458333333,43.17815555555556,2021-08-28 04:14:50.001000,Ignore
2021xcs,90691,266.0438875,30.24826388888889,2021-08-26 05:19:11.001000,Ignore
2021xcr,90690,311.3061124999999,-2.2065361111111117,2021-08-26 07:32:08.002000,Ignore
2021xcq,90689,301.4323666666666,56.09619444444445,2021-08-27 04:51:33.002000,Ignore
2021xcp,90688,38.13858749999999,54.427375,2021-08-27 10:40:17,Ignore
2021xco,90687,247.2773208333333,-8.481077777777777,2021-08-26 05:04:30.999000,Ignore
2021xcn,90686,233.202775,1.499525,2021-08-28 04:05:20.003000,Ignore
2021xcm,90685,233.10154166666663,4.1487694444444445,2021-08-28 04:05:20.003000,Ignore
2021xcl,90684,222.01241666666664,24.063208333333336,2021-08-27 04:08:56.996000,Ignore
2021xck,90683,215.9710083333333,43.25723333333333,2021-08-28 04:10:45.998000,Ignore
2021xcj,90682,213.4985375,42.06058611111111,2021-08-28 04:10:45.998000,Ignore
2021xci,90681,240.4379333333333,22.56446388888889,2021-08-28 04:24:22.003000,Ignore
2021xch,90680,239.93087916666664,28.32083611111111,2021-08-28 04:24:22.003000,Ignore
2021xcg,90679,242.84754166666667,9.197194444444444,2021-08-24 05:08:13.004000,Ignore
2021xcf,90678,251.3990125,6.683169444444445,2021-08-28 04:38:51.999000,Ignore
2021xce,90677,257.6967458333333,-14.523647222222223,2021-08-26 05:03:50.003000,Ignore
2021xcd,90676,269.83330416666666,57.24758333333333,2021-08-28 04:51:54.999000,Ignore
2021xcc,90675,266.405725,48.829233333333335,2021-08-26 04:50:51.003000,Ignore
2021xcb,90674,266.6365208333333,36.610905555555554,2021-08-28 04:54:38.002000,Ignore
2021xca,90673,276.00046666666657,15.510719444444444,2021-08-26 05:26:04.001000,Ignore
2021xbz,90672,277.12417916666664,28.25978333333333,2021-08-26 05:25:22.996000,Ignore
2021xby,90671,275.4424375,40.9185,2021-08-28 05:08:28.003000,Ignore
2021xbx,90670,282.2507333333333,34.05330277777777,2021-08-26 07:08:32.001000,Ignore
2021xbv,90668,282.6920374999999,45.16272222222222,2021-08-28 05:16:27.998000,Ignore
2021xbu,90667,295.73372916666665,36.44461388888889,2021-08-28 07:19:20.001000,Ignore
2021xbt,90666,308.63689583333326,7.333486111111111,2021-08-26 06:05:33.003000,Ignore
2021xbs,90665,0.1613125,-19.778088888888888,2021-08-28 08:01:20.004000,Ignore
2021xbr,90664,354.3885291666666,5.616833333333334,2021-08-28 08:07:26.003000,Ignore
2021xbq,90663,359.0822458333333,4.951847222222223,2021-08-28 08:08:47.996000,Ignore
2021xbp,90662,358.60437083333323,-15.377505555555556,2021-08-26 08:01:39.003000,Ignore
2021xbo,90661,12.4038125,-20.16445555555556,2021-08-26 08:00:59,Ignore
2021xbn,90660,17.254741666666664,2.4314638888888886,2021-08-28 09:15:32.999000,Ignore
2021xbl,90658,19.83997083333333,24.625875,2021-08-28 09:18:58,Ignore
2021xbk,90657,64.71601666666665,69.52929722222223,2021-08-28 09:26:43.999000,Ignore
2021xbj,90656,32.206845833333325,-7.761230555555556,2021-08-28 10:57:25.004000,Ignore
2021xbi,90655,109.33147499999998,11.323816666666666,2021-08-26 11:54:03.004000,Ignore
2021xbd,90613,239.7471537825001,35.49474721296011,2021-08-28 00:00:00,Ignore
2021xbc,90612,76.72951722528875,0.5018525402699857,2021-09-22 00:00:00,Ignore
2021xba,90607,326.88452083333334,27.294722222222223,2021-08-17 07:58:46,Ignore
2021xay,90605,249.57472916666663,-1.43055,2021-08-26 06:28:48,Ignore
2021xaw,90603,245.25870346255303,-1.7386600074473728,2021-08-26 00:00:00,Ignore
2021xas,90599,39.33862083333333,-13.91823611111111,2021-08-25 11:27:09,Ignore
2021xar,90598,83.62490296772671,6.818449599221063,2021-10-30 00:00:00,Ignore
2021xap,90596,356.144375,29.2327,2021-08-27 07:36:50.003000,Ignore
2021xao,90595,333.2309041666666,4.711377777777778,2021-08-27 06:43:51.001000,Ignore
2021xam,90593,252.22072083333333,36.89689722222222,2021-08-25 04:09:22,Ignore
2021xaj,90590,224.2440708333333,13.973469444444444,2021-08-27 04:07:35.996000,Ignore
2021xai,90589,214.0516625,20.00295277777778,2021-08-27 04:08:17.002000,Ignore
2021xah,90588,221.7438625,23.52886388888889,2021-08-27 04:08:56.996000,Ignore
2021xag,90587,250.9761083333333,75.716975,2021-08-25 05:49:44.003000,Ignore
2021xaf,90586,295.4163958333333,62.81778333333334,2021-08-27 04:52:12.996000,Ignore
2021xad,90584,319.28215416666666,1.0004555555555557,2021-08-27 05:03:31.003000,Ignore
2021xaa,90581,319.1319958333333,19.62651111111111,2021-08-27 05:09:38.998000,Ignore
2021wzz,90580,328.6750916666666,-20.746458333333333,2021-08-27 07:04:14.002000,Ignore
2021wzx,90578,323.05027992717413,-10.410877638098222,2021-08-29 00:00:00,Ignore
2021wzw,90577,339.7666999999999,-1.95405,2021-08-27 07:26:29.996000,Ignore
2021wzv,90576,338.3488416666666,-5.417838888888889,2021-08-27 07:26:29.996000,Ignore
2021wzu,90575,340.4985708333333,-0.1246,2021-08-27 07:26:29.996000,Ignore
2021wzs,90572,350.96000416666664,-18.41801388888889,2021-09-08 00:00:00,Ignore
2021wzp,90569,338.7676791666666,-15.561572222222225,2021-08-27 08:28:05.998000,Ignore
2021wzn,90567,92.50962916666666,52.47169722222223,2021-08-27 11:23:26.002000,Ignore
2021wzm,90566,120.39660833333332,45.48159722222223,2021-08-25 11:51:59.996000,Ignore
2021wza,90554,354.6149583333333,-0.3535416666666666,2021-08-26 12:15:50.400000,Ignore
2021wyx,90550,350.6918666666666,23.21110833333333,2021-08-17 08:13:18.912000,Ignore
2021wyv,90547,279.0608291666666,12.328602777777778,2021-08-24 05:28:19.200000,Ignore
2021wyu,90546,254.3248375,35.49666944444444,2021-08-24 05:22:35,Ignore
2021wyr,90543,274.67716666666666,37.23563888888889,2021-08-26 04:51:34.004000,Ignore
2021wyo,90540,7.490512499999999,-18.66855277777778,2021-08-22 08:37:28.998000,Ignore
2021wyl,90537,118.76039166666666,35.41455833333333,2021-08-20 12:02:52.800000,Ignore
2021wyi,90534,237.9942958333333,39.18158333333333,2021-08-15 04:55:12,Ignore
2021wyh,90533,278.99036249999995,63.726441666666666,2021-08-24 05:47:02.400000,Ignore
2021wyg,90532,269.82126666666665,47.88210277777778,2021-08-22 04:29:16.800000,Ignore
2021wyf,90531,314.4693041666666,22.078994444444444,2021-08-22 06:11:31.200000,Ignore
2021wye,90530,279.3189708333333,18.478405555555558,2021-08-24 05:54:14.400000,Ignore
2021wxx,90515,276.94658333333325,-34.60283055555556,2021-08-25 04:00:28.800000,Ignore
2021wxw,90514,21.737029166666662,42.21461111111111,2021-08-17 08:26:30.336000,Ignore
2021wxv,90513,67.77684166666666,-12.553880555555557,2021-08-25 13:20:38.400000,Ignore
2021wxu,90512,64.79998580211708,-15.094498066678645,2021-08-25 00:00:00,Ignore
2021wxt,90511,64.45216642065597,-14.510513920875534,2021-08-25 00:00:00,Ignore
2021wxs,90510,63.05730989155066,-14.993803742252442,2021-08-25 00:00:00,Ignore
2021wxr,90509,71.84395938995846,-14.313514688868125,2021-08-25 00:00:00,Ignore
2021wxq,90508,63.146791666666665,-10.650902777777778,2021-08-25 13:17:45.600000,Ignore
2021wxp,90507,68.35092083333332,-11.220616666666666,2021-08-25 13:23:31.200000,Ignore
2021wxo,90506,70.35360833333333,-10.530030555555555,2021-08-25 13:23:31.200000,Ignore
2021wxn,90505,8.308558333333334,31.10837777777778,2021-08-25 11:42:43.200000,Ignore
2021wxm,90504,255.6785875,39.61766111111111,2021-08-24 07:32:09.600000,Ignore
2021wxl,90503,74.07641666666666,-12.354527777777776,2021-08-25 13:29:16.800000,Ignore
2021wxk,90502,238.0752375,9.103175,2021-08-26 05:51:21.600000,Ignore
2021wwy,90490,304.756625,-52.9049,2021-08-23 15:33:07.200000,Ignore
2021wwx,90489,283.96795833333334,-44.81738055555556,2021-08-23 15:48:57.600000,Ignore
2021wwt,90484,281.76268333333337,45.508119444444446,2021-08-15 06:57:36,Ignore
2021wws,90483,8.489629166666665,-0.4185555555555555,2021-08-16 11:06:43.200000,Ignore
2021wwr,90482,121.29937916666668,30.73656111111111,2021-08-20 12:03:33.408000,Ignore
2021wwn,90478,69.80450833333333,-34.65842222222222,2021-08-25 14:21:07.200000,Ignore
2021wwk,90475,106.22596666666664,22.347541666666665,2021-08-20 12:09:01.002000,Ignore
2021wwj,90474,245.4975375,51.882552777777775,2021-08-23 03:57:40,Ignore
2021wwi,90473,299.90304999999995,52.15995,2021-08-23 07:49:29.001000,Ignore
2021wwh,90472,337.6665833333333,-9.266091666666666,2021-08-25 07:19:45.998000,Ignore
2021wwe,90469,75.41517083333332,74.04368333333333,2021-08-25 11:14:49.001000,Ignore
2021wwd,90468,47.5768375,47.40148611111111,2021-08-25 11:16:57.996000,Ignore
2021wwb,90466,120.98183333333331,45.62690833333333,2021-08-25 11:44:58.001000,Ignore
2021wwa,90465,106.88967083333333,38.88379166666667,2021-08-24 11:53:13.998000,Ignore
2021wvi,90443,239.24539583333333,18.64435555555556,2021-08-24 05:10:15.001000,Ignore
2021wvh,90442,122.87792916666665,39.534280555555554,2021-08-23 12:00:36.996000,Ignore
2021wuw,90431,92.56016666666666,45.27521111111111,2021-08-21 18:43:12,Ignore
2021wuq,90425,114.15056249999998,22.47296111111111,2021-08-20 12:02:52.800000,Ignore
2021wup,90423,236.49536666666663,53.55303055555555,2021-08-17 04:12:50,Ignore
2021wuo,90422,300.14520416666664,54.64783333333333,2021-08-20 10:16:08.003000,Ignore
2021wuj,90415,83.45204166666666,41.1412,2021-08-21 06:51:50.400000,Ignore
2021wug,90292,245.3982208333333,29.22473611111111,2021-08-21 06:01:26.400000,Ignore
2021wuc,89158,6.577008103016719,18.64191704033052,2021-08-09 00:00:00,Ignore
2021wua,90407,70.43166666666667,62.61954166666667,2021-08-16 10:49:26.400000,Ignore
2021wtz,90406,107.18302083333332,22.44110277777778,2021-08-16 12:00:00,Ignore
2021wtv,89155,353.1817698351095,24.24549726181924,2021-08-09 00:00:00,Ignore
2021wts,90390,245.2270642992117,2.4404561342035644,2021-07-31 00:00:00,Ignore
2021wtr,90389,334.8811736148854,2.912219877364934,2021-08-03 00:00:00,Ignore
2021wtq,90388,321.5219402323693,-18.740736401463632,2021-08-03 00:00:00,Ignore
2021wtp,90387,324.0953958333333,-21.27736111111111,2021-08-03 10:04:48,Ignore
2021wto,90386,3.264071420855231,0.4572814369644822,2021-08-03 00:00:00,Ignore
2021wtn,90385,357.7264223381854,-20.714226682999456,2021-08-05 00:00:00,Ignore
2021wtm,90384,15.132266666666665,-11.527891666666669,2021-08-05 13:40:47,Ignore
2021wtl,90383,353.24128749999994,-23.77264444444444,2021-07-31 11:51:21.600000,Ignore
2021wtk,90382,8.242570833333332,-7.8869,2021-08-06 00:00:00,Ignore
2021wtj,90381,213.87454166666663,15.05295,2021-08-07 06:14:24,Ignore
2021wti,90380,212.325975,9.733233333333333,2021-08-07 06:15:50.400000,Ignore
2021wth,90379,14.532441666666664,19.934855555555558,2021-08-07 12:28:48,Ignore
2021wtg,90378,219.9303375,10.06865,2021-08-07 06:27:21.600000,Ignore
2021wtf,90377,28.312087499999997,17.373133333333335,2021-08-07 12:44:38.400000,Ignore
2021wte,90376,213.1831333333333,13.482858333333333,2021-08-07 06:14:24,Ignore
2021wtd,90375,238.3442708333333,14.910869444444446,2021-08-08 07:29:16.800000,Ignore
2021wtc,90374,5.3423930869166805,-16.118089341578287,2021-08-08 00:00:00,Ignore
2021wta,90372,249.58610833333327,-14.568238888888889,2021-08-03 07:03:21.600000,Ignore
2021wsz,90371,249.655325,-11.130972222222224,2021-08-03 07:01:55.200000,Ignore
2021wsy,90370,326.36660555987146,-12.262665179885952,2021-08-09 00:00:00,Ignore
2021wsx,90369,355.07555,13.991113888888888,2021-08-09 14:00:57.600000,Ignore
2021wsw,90368,334.14937916666656,-20.074258333333333,2021-08-09 11:12:28.800000,Ignore
2021wsv,90367,339.99498333333327,-21.79372777777778,2021-08-09 11:18:14.400000,Ignore
2021wsu,90366,5.187037499999999,10.596066666666667,2021-08-11 11:36:57.600000,Ignore
2021wst,90365,4.683304166666666,15.474927777777776,2021-08-11 11:36:57.600000,Ignore
2021wss,90364,4.181212499999999,12.060436111111112,2021-08-11 11:36:57.600000,Ignore
2021wsr,90363,5.216954166666666,-22.05733888888889,2021-08-10 13:00:28.800000,Ignore
2021wsq,90362,14.346925,-19.184019444444445,2021-08-10 13:09:07.200000,Ignore
2021wsp,90361,7.455429166666666,14.81685,2021-08-11 11:41:16.800000,Ignore
2021wso,90360,232.6775083333333,25.971075,2021-08-12 06:43:12,Ignore
2021wsn,90359,235.34151666666665,27.989641666666667,2021-08-12 06:48:57.600000,Ignore
2021wsm,90358,225.67559166666663,25.50402777777778,2021-08-12 06:36:00,Ignore
2021wsl,90357,57.26312397883984,25.46755644600633,2021-08-15 00:00:00,Ignore
2021wsk,90356,242.9491458333333,45.52259166666666,2021-08-15 06:20:09.600000,Ignore
2021wsj,90355,353.2460810003726,-13.749238887772275,2021-08-16 00:00:00,Ignore
2021wsi,90354,333.58387810321324,-14.07232919526715,2021-08-16 00:00:00,Ignore
2021wsh,90353,346.23114007088355,-10.100303135389238,2021-08-16 00:00:00,Ignore
2021wsg,90352,2.900137499999999,-9.729466666666667,2021-08-17 00:00:00,Ignore
2021wsf,90351,1.6804051887165856,-2.4222953471738,2021-08-17 00:00:00,Ignore
2021wse,90350,35.20610681609674,34.167204256962926,2021-08-19 00:00:00,Ignore
2021wrz,90345,340.2219375,-25.94525,2021-07-31 10:56:38.400000,Ignore
2021wry,90344,307.6586622966883,-2.040079366886538,2021-08-02 00:00:00,Ignore
2021wrx,90343,340.9588291666666,5.362094444444444,2021-08-03 11:05:16.800000,Ignore
2021wrw,90342,11.76178822753007,-6.160476706633638,2021-08-03 00:00:00,Ignore
2021wrv,90341,356.9340739237883,-12.367893283139246,2021-08-03 00:00:00,Ignore
2021wru,90340,353.6119866010167,-11.160822527629396,2021-08-03 00:00:00,Ignore
2021wrp,90336,254.8145708333333,17.18565,2021-08-21 04:22:48,Ignore
2021wro,90335,11.840770833333332,0.6876,2021-08-04 13:30:43.200000,Ignore
2021wrn,90334,19.472320833333328,-12.81066388888889,2021-08-05 13:42:14.400000,Ignore
2021wrm,90333,358.7021541666666,0.8400083333333334,2021-08-06 11:58:33.600000,Ignore
2021wrl,90332,353.1692422182032,3.448392032059482,2021-08-06 00:00:00,Ignore
2021wrk,90331,2.1583458333333327,-11.12672777777778,2021-08-06 13:10:33.600000,Ignore
2021wrj,90330,344.51327083333325,-5.096844444444444,2021-08-04 14:32:38.400000,Ignore
2021wri,90329,20.940138167102432,18.702051149593256,2021-08-07 00:00:00,Ignore
2021wrh,90328,212.2647,13.915802777777778,2021-08-07 06:14:24,Ignore
2021wrg,90327,219.3023625,10.285675,2021-08-07 06:27:21.600000,Ignore
2021wrf,90326,24.77439583333333,22.33791944444444,2021-08-07 12:41:45.600000,Ignore
2021wre,90325,14.031320833333332,0.9358305555555556,2021-08-07 11:15:21.600000,Ignore
2021wrd,90324,16.418004166666663,5.688583333333334,2021-08-08 12:54:43.200000,Ignore
2021wrc,90323,16.396199174082376,8.555352945932373,2021-08-08 00:00:00,Ignore
2021wrb,90322,57.54285,10.323925,2021-08-08 14:16:48,Ignore
2021wra,90321,329.4909291666666,4.543875,2021-08-03 10:53:45.600000,Ignore
2021wqz,90320,308.3529291666666,-12.754658333333332,2021-08-04 09:08:38.400000,Ignore
2021wqy,90319,345.37852755531566,7.009453225398567,2021-08-12 00:00:00,Ignore
2021wqx,90318,328.60145833333326,-7.804002777777778,2021-08-11 08:34:04.800000,Ignore
2021wqw,90317,15.183266666666666,-18.762711111111116,2021-08-10 13:09:07.200000,Ignore
2021wqv,90316,0.2145316278242224,-0.9820386560794686,2021-08-12 00:00:00,Ignore
